nm_name,st_name,nm_city,st_address,st_url,st_score,st_price,st_total_com,st_tag
逢甲夜市,花茶大師 MASTER OF TEA 台中逢甲店,台中市,台中市,https://www.google.com/maps/place/%E8%8A%B1%E8%8C%B6%E5%A4%A7%E5%B8%AB+MASTER+OF+TEA+%E5%8F%B0%E4%B8%AD%E9%80%A2%E7%94%B2%E5%BA%97/data=!4m7!3m6!1s0x3469175139dbd9c3:0xd31f87bffa5d96c!8m2!3d24.1789049!4d120.6448961!16s%2Fg%2F11g0lg_r83!19sChIJw9nbOVEXaTQRbNml_3v4MQ0?authuser=0&hl=zh-TW&rclk=1,5.0,$100,100.0,逢甲夜市
逢甲夜市,顏太煮奶茶-台中逢甲店,台中市,台中市,https://www.google.com/maps/place/%E9%A1%8F%E5%A4%AA%E7%85%AE%E5%A5%B6%E8%8C%B6-%E5%8F%B0%E4%B8%AD%E9%80%A2%E7%94%B2%E5%BA%97/data=!4m7!3m6!1s0x346917df5db5d8a9:0x695df9daa164e607!8m2!3d24.1801131!4d120.64633!16s%2Fg%2F11k3kmm6wr!19sChIJqdi1Xd8XaTQRB-Zkodr5XWk?authuser=0&hl=zh-TW&rclk=1,5.0,$100,100.0,逢甲夜市
逢甲夜市,紅茶巴士 Black Tea Bus-逢甲大學站（台中知名紅茶店）,台中市,台中市,https://www.google.com/maps/place/%E7%B4%85%E8%8C%B6%E5%B7%B4%E5%A3%AB+Black+Tea+Bus-%E9%80%A2%E7%94%B2%E5%A4%A7%E5%AD%B8%E7%AB%99%EF%BC%88%E5%8F%B0%E4%B8%AD%E7%9F%A5%E5%90%8D%E7%B4%85%E8%8C%B6%E5%BA%97%EF%BC%89/data=!4m7!3m6!1s0x346917348bcff569:0xa22c05cd5c217065!8m2!3d24.1786958!4d120.6455893!16s%2Fg%2F11kplcy1m7!19sChIJafXPizQXaTQRZXAhXM0FLKI?authuser=0&hl=zh-TW&rclk=1,5.0,$100,100.0,逢甲夜市
逢甲夜市,拾汣茶屋 逢甲旗艦店,台中市,台中市,https://www.google.com/maps/place/%E6%8B%BE%E6%B1%A3%E8%8C%B6%E5%B1%8B+%E9%80%A2%E7%94%B2%E6%97%97%E8%89%A6%E5%BA%97/data=!4m7!3m6!1s0x3469179ba45c3b8d:0xdc00e4590b8028ce!8m2!3d24.1807709!4d120.6462756!16s%2Fg%2F11kq0ykt53!19sChIJjTtcpJsXaTQRziiAC1nkANw?authuser=0&hl=zh-TW&rclk=1,5.0,$100,100.0,逢甲夜市
逢甲夜市,王者香逢甲店。蘭花繡茶,台中市,台中市,https://www.google.com/maps/place/%E7%8E%8B%E8%80%85%E9%A6%99%E9%80%A2%E7%94%B2%E5%BA%97%E3%80%82%E8%98%AD%E8%8A%B1%E7%B9%A1%E8%8C%B6/data=!4m7!3m6!1s0x3469176a4ccde13d:0xd102bb816d0fa19c!8m2!3d24.1757626!4d120.646703!16s%2Fg%2F11thrq3735!19sChIJPeHNTGoXaTQRnKEPbYG7AtE?authuser=0&hl=zh-TW&rclk=1,5.0,$100,100.0,逢甲夜市
逢甲夜市,拎茶Lin Cha 逢甲店,台中市,台中市,https://www.google.com/maps/place/%E6%8B%8E%E8%8C%B6Lin+Cha+%E9%80%A2%E7%94%B2%E5%BA%97/data=!4m7!3m6!1s0x34691734f203e4fb:0x34a21643f1a5efa8!8m2!3d24.1781027!4d120.6449423!16s%2Fg%2F11lzdc6sv6!19sChIJ--QD8jQXaTQRqO-l8UMWojQ?authuser=0&hl=zh-TW&rclk=1,5.0,$100,100.0,逢甲夜市
逢甲夜市,Mr.Wish 逢甲福星店,台中市,台中市,https://www.google.com/maps/place/Mr.Wish+%E9%80%A2%E7%94%B2%E7%A6%8F%E6%98%9F%E5%BA%97/data=!4m7!3m6!1s0x346916223709ecf9:0xb043b73988c80134!8m2!3d24.1775978!4d120.6451865!16s%2Fg%2F1tdy26f8!19sChIJ-ewJNyIWaTQRNAHIiDm3Q7A?authuser=0&hl=zh-TW&rclk=1,5.0,$100,100.0,逢甲夜市
逢甲夜市,儒記台中逢甲,台中市,台中市,https://www.google.com/maps/place/%E5%84%92%E8%A8%98%E5%8F%B0%E4%B8%AD%E9%80%A2%E7%94%B2/data=!4m7!3m6!1s0x346917b5b482d74d:0x222359bbb5ccafa1!8m2!3d24.17738!4d120.6449403!16s%2Fg%2F11m6d76k85!19sChIJTdeCtLUXaTQRoa_MtbtZIyI?authuser=0&hl=zh-TW&rclk=1,5.0,$100,100.0,逢甲夜市
逢甲夜市,鮮茶道台中逢甲店,台中市,台中市,https://www.google.com/maps/place/%E9%AE%AE%E8%8C%B6%E9%81%93%E5%8F%B0%E4%B8%AD%E9%80%A2%E7%94%B2%E5%BA%97/data=!4m7!3m6!1s0x3469175234b91731:0xcd11b4678973faa6!8m2!3d24.1756472!4d120.6453254!16s%2Fg%2F11h4vvt_hk!19sChIJMRe5NFIXaTQRpvpziWe0Ec0?authuser=0&hl=zh-TW&rclk=1,5.0,$100,100.0,逢甲夜市
逢甲夜市,紅茶巴士 Black Tea Bus-逢甲文華,台中市,台中市,https://www.google.com/maps/place/%E7%B4%85%E8%8C%B6%E5%B7%B4%E5%A3%AB+Black+Tea+Bus-%E9%80%A2%E7%94%B2%E6%96%87%E8%8F%AF/data=!4m7!3m6!1s0x346917d4728bdc07:0xae6c622d9b8df01d!8m2!3d24.1825439!4d120.6462361!16s%2Fg%2F11qbt7rxbl!19sChIJB9yLctQXaTQRHfCNmy1ibK4?authuser=0&hl=zh-TW&rclk=1,5.0,$100,100.0,逢甲夜市
逢甲夜市,馬祖奶茶 逢甲福星店,台中市,台中市,https://www.google.com/maps/place/%E9%A6%AC%E7%A5%96%E5%A5%B6%E8%8C%B6+%E9%80%A2%E7%94%B2%E7%A6%8F%E6%98%9F%E5%BA%97/data=!4m7!3m6!1s0x346917130fe52019:0xb99edd0325396d98!8m2!3d24.1747288!4d120.647359!16s%2Fg%2F11w2m_b278!19sChIJGSDlDxMXaTQRmG05JQPdnrk?authuser=0&hl=zh-TW&rclk=1,5.0,$100,100.0,逢甲夜市
逢甲夜市,序序茶 TOPUP | 紅茶莊園 台中逢甲店,台中市,台中市,https://www.google.com/maps/place/%E5%BA%8F%E5%BA%8F%E8%8C%B6+TOPUP+%7C+%E7%B4%85%E8%8C%B6%E8%8E%8A%E5%9C%92+%E5%8F%B0%E4%B8%AD%E9%80%A2%E7%94%B2%E5%BA%97/data=!4m7!3m6!1s0x3469175087657193:0xb30ca513adb57c47!8m2!3d24.1804404!4d120.6449323!16s%2Fg%2F11tfzs3s60!19sChIJk3Flh1AXaTQRR3y1rROlDLM?authuser=0&hl=zh-TW&rclk=1,5.0,$100,100.0,逢甲夜市
逢甲夜市,採茶媽媽,台中市,台中市,https://www.google.com/maps/place/%E6%8E%A1%E8%8C%B6%E5%AA%BD%E5%AA%BD/data=!4m7!3m6!1s0x34691762374f70e5:0x80965ca760f7c3e!8m2!3d24.1786981!4d120.6455856!16s%2Fg%2F11kjpmrwtd!19sChIJ5XBPN2IXaTQRPnwPdsplCQg?authuser=0&hl=zh-TW&rclk=1,5.0,$100,100.0,逢甲夜市
逢甲夜市,五桐號WooTEA逢甲文華店,台中市,台中市,https://www.google.com/maps/place/%E4%BA%94%E6%A1%90%E8%99%9FWooTEA%E9%80%A2%E7%94%B2%E6%96%87%E8%8F%AF%E5%BA%97/data=!4m7!3m6!1s0x3469175fd1dd85bf:0xdfa7c72bc03080f!8m2!3d24.175617!4d120.6450423!16s%2Fg%2F11tjwyy2bm!19sChIJv4Xd0V8XaTQRDwgDvHJ8-g0?authuser=0&hl=zh-TW&rclk=1,5.0,$100,100.0,逢甲夜市
逢甲夜市,Oopsip 嗚嘻- 台中逢甲福星店,台中市,台中市,https://www.google.com/maps/place/Oopsip+%E5%97%9A%E5%98%BB-+%E5%8F%B0%E4%B8%AD%E9%80%A2%E7%94%B2%E7%A6%8F%E6%98%9F%E5%BA%97/data=!4m7!3m6!1s0x346917a0cc6cc989:0x3d5e1f5e09243674!8m2!3d24.1799816!4d120.644924!16s%2Fg%2F11w8r71zht!19sChIJiclszKAXaTQRdDYkCV4fXj0?authuser=0&hl=zh-TW&rclk=1,5.0,$100,100.0,逢甲夜市
逢甲夜市,水云茶堂 逢甲店,台中市,台中市,https://www.google.com/maps/place/%E6%B0%B4%E4%BA%91%E8%8C%B6%E5%A0%82+%E9%80%A2%E7%94%B2%E5%BA%97/data=!4m7!3m6!1s0x346917c88f7146e3:0xe0070409913fa167!8m2!3d24.1804273!4d120.6458845!16s%2Fg%2F11fd51697b!19sChIJ40Zxj8gXaTQRZ6E_kQkEB-A?authuser=0&hl=zh-TW&rclk=1,5.0,$100,100.0,逢甲夜市
逢甲夜市,甲文青茶飲專売 逢甲店,台中市,台中市,https://www.google.com/maps/place/%E7%94%B2%E6%96%87%E9%9D%92%E8%8C%B6%E9%A3%B2%E5%B0%88%E5%A3%B2+%E9%80%A2%E7%94%B2%E5%BA%97/data=!4m7!3m6!1s0x34691700d7d7b063:0xf8babb15f8b73607!8m2!3d24.1788968!4d120.6452603!16s%2Fg%2F11ghp_phb8!19sChIJY7DX1wAXaTQRBza3-BW7uvg?authuser=0&hl=zh-TW&rclk=1,5.0,$100,100.0,逢甲夜市
逢甲夜市,耍廢茶-逢甲旗艦店 台中必喝飲料店 西屯外送 應援,台中市,台中市,https://www.google.com/maps/place/%E8%80%8D%E5%BB%A2%E8%8C%B6-%E9%80%A2%E7%94%B2%E6%97%97%E8%89%A6%E5%BA%97+%E5%8F%B0%E4%B8%AD%E5%BF%85%E5%96%9D%E9%A3%B2%E6%96%99%E5%BA%97+%E8%A5%BF%E5%B1%AF%E5%A4%96%E9%80%81+%E6%87%89%E6%8F%B4/data=!4m7!3m6!1s0x34691713fabfeb91:0xe18d86a82e0540e4!8m2!3d24.1800129!4d120.646326!16s%2Fg%2F11r_x_7_bb!19sChIJkeu_-hMXaTQR5EAFLqiGjeE?authuser=0&hl=zh-TW&rclk=1,5.0,$100,100.0,逢甲夜市
逢甲夜市,美擇黑豆茶,台中市,台中市,https://www.google.com/maps/place/%E7%BE%8E%E6%93%87%E9%BB%91%E8%B1%86%E8%8C%B6/data=!4m7!3m6!1s0x34691622e3d377df:0xa9a29fd1cc30aab5!8m2!3d24.180025!4d120.645581!16s%2Fg%2F11c59vz58f!19sChIJ33fT4yIWaTQRtaowzNGfoqk?authuser=0&hl=zh-TW&rclk=1,5.0,$100,100.0,逢甲夜市
逢甲夜市,50嵐 逢甲文華店,台中市,台中市,https://www.google.com/maps/place/50%E5%B5%90+%E9%80%A2%E7%94%B2%E6%96%87%E8%8F%AF%E5%BA%97/data=!4m7!3m6!1s0x34691623a7988aa7:0x50bb840f74502e2!8m2!3d24.1808545!4d120.6462598!16s%2Fg%2F11bbrjtl7q!19sChIJp4qYpyMWaTQR4gJF90C4CwU?authuser=0&hl=zh-TW&rclk=1,5.0,$100,100.0,逢甲夜市
逢甲夜市,山焙 SUNBAY - 福星＿烘焙萃取製茶所,台中市,台中市,https://www.google.com/maps/place/%E5%B1%B1%E7%84%99+SUNBAY+-+%E7%A6%8F%E6%98%9F%EF%BC%BF%E7%83%98%E7%84%99%E8%90%83%E5%8F%96%E8%A3%BD%E8%8C%B6%E6%89%80/data=!4m7!3m6!1s0x3469177da8f1a3b3:0x81504fbc78efbd7f!8m2!3d24.1745413!4d120.6476555!16s%2Fg%2F11vc5gt8yx!19sChIJs6PxqH0XaTQRf73veLxPUIE?authuser=0&hl=zh-TW&rclk=1,5.0,$100,100.0,逢甲夜市
逢甲夜市,豐車號-逢甲店 Purple Lab,台中市,台中市,https://www.google.com/maps/place/%E8%B1%90%E8%BB%8A%E8%99%9F-%E9%80%A2%E7%94%B2%E5%BA%97+Purple+Lab/data=!4m7!3m6!1s0x346917a44c7a72fb:0xc9bf520a71dc4c4!8m2!3d24.1804209!4d120.6462984!16s%2Fg%2F11wy5qrc1n!19sChIJ-3J6TKQXaTQRxMQdpyD1mww?authuser=0&hl=zh-TW&rclk=1,5.0,$100,100.0,逢甲夜市
逢甲夜市,白浪春禾（逢甲店）,台中市,台中市,https://www.google.com/maps/place/%E7%99%BD%E6%B5%AA%E6%98%A5%E7%A6%BE%EF%BC%88%E9%80%A2%E7%94%B2%E5%BA%97%EF%BC%89/data=!4m7!3m6!1s0x346917fc5b8975ed:0x5811fe011e1e62c4!8m2!3d24.179727!4d120.64631!16s%2Fg%2F11y84f98g9!19sChIJ7XWJW_wXaTQRxGIeHgH-EVg?authuser=0&hl=zh-TW&rclk=1,5.0,$100,100.0,逢甲夜市
逢甲夜市,向陽茶坊(鮮果汁),台中市,台中市,https://www.google.com/maps/place/%E5%90%91%E9%99%BD%E8%8C%B6%E5%9D%8A%28%E9%AE%AE%E6%9E%9C%E6%B1%81%29/data=!4m7!3m6!1s0x346916231a739ba3:0x13848b918a91c8cc!8m2!3d24.179751!4d120.646308!16s%2Fg%2F11g6z2j_y2!19sChIJo5tzGiMWaTQRzMiRipGLhBM?authuser=0&hl=zh-TW&rclk=1,5.0,$100,100.0,逢甲夜市
逢甲夜市,御手感芋頭牛奶,台中市,台中市,https://www.google.com/maps/place/%E5%BE%A1%E6%89%8B%E6%84%9F%E8%8A%8B%E9%A0%AD%E7%89%9B%E5%A5%B6/data=!4m7!3m6!1s0x34691621847861cf:0x6651ce0cefc4a518!8m2!3d24.1759241!4d120.6456107!16s%2Fg%2F11c5s_60d4!19sChIJz2F4hCEWaTQRGKXE7wzOUWY?authuser=0&hl=zh-TW&rclk=1,5.0,$100,100.0,逢甲夜市
逢甲夜市,Double A 嚼竅研制,台中市,台中市,https://www.google.com/maps/place/Double+A+%E5%9A%BC%E7%AB%85%E7%A0%94%E5%88%B6/data=!4m7!3m6!1s0x34691622df3e4ecb:0xe427554599103bad!8m2!3d24.1805825!4d120.6458485!16s%2Fg%2F11b6_rzzcj!19sChIJy04-3yIWaTQRrTsQmUVVJ-Q?authuser=0&hl=zh-TW&rclk=1,5.0,$100,100.0,逢甲夜市
逢甲夜市,六阪和茶 逢甲文華店,台中市,台中市,https://www.google.com/maps/place/%E5%85%AD%E9%98%AA%E5%92%8C%E8%8C%B6+%E9%80%A2%E7%94%B2%E6%96%87%E8%8F%AF%E5%BA%97/data=!4m7!3m6!1s0x3469176e0e07b9b7:0x3659677c807e3eb4!8m2!3d24.1752138!4d120.6449121!16s%2Fg%2F11nmjn52rk!19sChIJt7kHDm4XaTQRtD5-gHxnWTY?authuser=0&hl=zh-TW&rclk=1,5.0,$100,100.0,逢甲夜市
逢甲夜市,不二號BU ER HAO - 台中逢甲總店,台中市,台中市,https://www.google.com/maps/place/%E4%B8%8D%E4%BA%8C%E8%99%9FBU+ER+HAO+-+%E5%8F%B0%E4%B8%AD%E9%80%A2%E7%94%B2%E7%B8%BD%E5%BA%97/data=!4m7!3m6!1s0x346917d70bd79d21:0x8eea23e3e74981d9!8m2!3d24.1750147!4d120.6488268!16s%2Fg%2F11j10mjxrg!19sChIJIZ3XC9cXaTQR2YFJ5-Mj6o4?authuser=0&hl=zh-TW&rclk=1,5.0,$100,100.0,逢甲夜市
逢甲夜市,私果癮 果凍．茶研所,台中市,台中市,https://www.google.com/maps/place/%E7%A7%81%E6%9E%9C%E7%99%AE+%E6%9E%9C%E5%87%8D%EF%BC%8E%E8%8C%B6%E7%A0%94%E6%89%80/data=!4m7!3m6!1s0x346917ab22b59251:0xff62618c89f5d5b7!8m2!3d24.1750575!4d120.6446134!16s%2Fg%2F11rs9gg594!19sChIJUZK1IqsXaTQRt9X1iYxhYv8?authuser=0&hl=zh-TW&rclk=1,5.0,$100,100.0,逢甲夜市
逢甲夜市,泰奶奶的 逢甲店,台中市,台中市,https://www.google.com/maps/place/%E6%B3%B0%E5%A5%B6%E5%A5%B6%E7%9A%84+%E9%80%A2%E7%94%B2%E5%BA%97/data=!4m7!3m6!1s0x346917a4c3d7d4b5:0x20992aa6c4aa8ca!8m2!3d24.1800541!4d120.6455817!16s%2Fg%2F11fs9m7t66!19sChIJtdTXw6QXaTQRyqhKbKqSCQI?authuser=0&hl=zh-TW&rclk=1,5.0,$100,100.0,逢甲夜市
逢甲夜市,阿月紅茶 - 逢甲店,台中市,台中市,https://www.google.com/maps/place/%E9%98%BF%E6%9C%88%E7%B4%85%E8%8C%B6+-+%E9%80%A2%E7%94%B2%E5%BA%97/data=!4m7!3m6!1s0x346916218325a8c1:0xdc56736bffbc747!8m2!3d24.1756227!4d120.6456857!16s%2Fg%2F11g8cl30x4!19sChIJwaglgyEWaTQRR8f7vzZnxQ0?authuser=0&hl=zh-TW&rclk=1,5.0,$100,100.0,逢甲夜市
逢甲夜市,有飲 Youin 創意飲品-台中逢甲店,台中市,台中市,https://www.google.com/maps/place/%E6%9C%89%E9%A3%B2+Youin+%E5%89%B5%E6%84%8F%E9%A3%B2%E5%93%81-%E5%8F%B0%E4%B8%AD%E9%80%A2%E7%94%B2%E5%BA%97/data=!4m7!3m6!1s0x3469179de9fab319:0x4435f7ce5c1f72f2!8m2!3d24.1759407!4d120.6452744!16s%2Fg%2F11vjrj27pw!19sChIJGbP66Z0XaTQR8nIfXM73NUQ?authuser=0&hl=zh-TW&rclk=1,5.0,$100,100.0,逢甲夜市
逢甲夜市,和馨園台灣高山烏龍精緻茶飲逢甲店,台中市,台中市,https://www.google.com/maps/place/%E5%92%8C%E9%A6%A8%E5%9C%92%E5%8F%B0%E7%81%A3%E9%AB%98%E5%B1%B1%E7%83%8F%E9%BE%8D%E7%B2%BE%E7%B7%BB%E8%8C%B6%E9%A3%B2%E9%80%A2%E7%94%B2%E5%BA%97/data=!4m7!3m6!1s0x3469170002d9d1b5:0xa53cd9e0b6b435ed!8m2!3d24.180398!4d120.6450024!16s%2Fg%2F11vygr7pl4!19sChIJtdHZAgAXaTQR7TW0tuDZPKU?authuser=0&hl=zh-TW&rclk=1,5.0,$100,100.0,逢甲夜市
逢甲夜市,東東西米露,台中市,台中市,https://www.google.com/maps/place/%E6%9D%B1%E6%9D%B1%E8%A5%BF%E7%B1%B3%E9%9C%B2/data=!4m7!3m6!1s0x346917be2f71e315:0xdfbdb4e296931431!8m2!3d24.1762418!4d120.6463112!16s%2Fg%2F11gk8sypqy!19sChIJFeNxL74XaTQRMRSTluK0vd8?authuser=0&hl=zh-TW&rclk=1,5.0,$100,100.0,逢甲夜市
逢甲夜市,拾日手作茶,台中市,台中市,https://www.google.com/maps/place/%E6%8B%BE%E6%97%A5%E6%89%8B%E4%BD%9C%E8%8C%B6/data=!4m7!3m6!1s0x3469172b9127e7d3:0xb570171af93b4692!8m2!3d24.18043!4d120.6455796!16s%2Fg%2F11nwb6chtr!19sChIJ0-cnkSsXaTQRkkY7-RoXcLU?authuser=0&hl=zh-TW&rclk=1,5.0,$100,100.0,逢甲夜市
逢甲夜市,第二市場老賴紅茶 逢甲店,台中市,台中市,https://www.google.com/maps/place/%E7%AC%AC%E4%BA%8C%E5%B8%82%E5%A0%B4%E8%80%81%E8%B3%B4%E7%B4%85%E8%8C%B6+%E9%80%A2%E7%94%B2%E5%BA%97/data=!4m7!3m6!1s0x346917c2d12f79bd:0xfc772086617ef16f!8m2!3d24.1795683!4d120.6463158!16s%2Fg%2F11ngym4vvn!19sChIJvXkv0cIXaTQRb_F-YYYgd_w?authuser=0&hl=zh-TW&rclk=1,5.0,$100,100.0,逢甲夜市
逢甲夜市,文南九龍城陳記香港茶,台中市,台中市,https://www.google.com/maps/place/%E6%96%87%E5%8D%97%E4%B9%9D%E9%BE%8D%E5%9F%8E%E9%99%B3%E8%A8%98%E9%A6%99%E6%B8%AF%E8%8C%B6/data=!4m7!3m6!1s0x346917606a45606b:0x927de98d595cb5ad!8m2!3d24.1772805!4d120.6464316!16s%2Fg%2F11h93t4kmf!19sChIJa2BFamAXaTQRrbVcWY3pfZI?authuser=0&hl=zh-TW&rclk=1,5.0,$100,100.0,逢甲夜市
逢甲夜市,翰記古早味紅茶冰(逢甲店),台中市,台中市,https://www.google.com/maps/place/%E7%BF%B0%E8%A8%98%E5%8F%A4%E6%97%A9%E5%91%B3%E7%B4%85%E8%8C%B6%E5%86%B0%28%E9%80%A2%E7%94%B2%E5%BA%97%29/data=!4m7!3m6!1s0x3469170ad8dacfa9:0x5eddbc4b967cf5!8m2!3d24.1787511!4d120.6456764!16s%2Fg%2F11k5fdp1d2!19sChIJqc_a2AoXaTQR9XyWS7zdXgA?authuser=0&hl=zh-TW&rclk=1,5.0,$100,100.0,逢甲夜市
逢甲夜市,麻古茶坊 台中河南店,台中市,台中市,https://www.google.com/maps/place/%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A+%E5%8F%B0%E4%B8%AD%E6%B2%B3%E5%8D%97%E5%BA%97/data=!4m7!3m6!1s0x346916211c02aaf3:0xf70b410581176c5a!8m2!3d24.1736706!4d120.6470336!16s%2Fg%2F11cmfz2vqk!19sChIJ86oCHCEWaTQRWmwXgQVBC_c?authuser=0&hl=zh-TW&rclk=1,5.0,$100,100.0,逢甲夜市
逢甲夜市,鶴茶樓- 鶴頂紅茶商店(逢甲福星店),台中市,台中市,https://www.google.com/maps/place/%E9%B6%B4%E8%8C%B6%E6%A8%93-+%E9%B6%B4%E9%A0%82%E7%B4%85%E8%8C%B6%E5%95%86%E5%BA%97%28%E9%80%A2%E7%94%B2%E7%A6%8F%E6%98%9F%E5%BA%97%29/data=!4m7!3m6!1s0x346917237cf1f449:0x683b140804f1a38e!8m2!3d24.1764426!4d120.6451327!16s%2Fg%2F11m_g36wfg!19sChIJSfTxfCMXaTQRjqPxBAgUO2g?authuser=0&hl=zh-TW&rclk=1,5.0,$100,100.0,逢甲夜市
逢甲夜市,印度拉茶,台中市,台中市,https://www.google.com/maps/place/%E5%8D%B0%E5%BA%A6%E6%8B%89%E8%8C%B6/data=!4m7!3m6!1s0x34691623a9a6876d:0x25a752af091b3486!8m2!3d24.1787971!4d120.6464324!16s%2Fg%2F1wb8rflx!19sChIJbYemqSMWaTQRhjQbCa9SpyU?authuser=0&hl=zh-TW&rclk=1,5.0,$100,100.0,逢甲夜市
逢甲夜市,人言能語,台中市,台中市,https://www.google.com/maps/place/%E4%BA%BA%E8%A8%80%E8%83%BD%E8%AA%9E/data=!4m7!3m6!1s0x3469173b7e48e561:0x61c62ee9e364c3c7!8m2!3d24.1795525!4d120.6458908!16s%2Fg%2F11h1rgws5b!19sChIJYeVIfjsXaTQRx8Nk4-kuxmE?authuser=0&hl=zh-TW&rclk=1,5.0,$100,100.0,逢甲夜市
逢甲夜市,太谷茶,台中市,台中市,https://www.google.com/maps/place/%E5%A4%AA%E8%B0%B7%E8%8C%B6/data=!4m7!3m6!1s0x3469174c8f1e140b:0x306611bd0716aed3!8m2!3d24.1750777!4d120.6448009!16s%2Fg%2F11f7tl37wz!19sChIJCxQej0wXaTQR064WB70RZjA?authuser=0&hl=zh-TW&rclk=1,5.0,$100,100.0,逢甲夜市
逢甲夜市,牛鼻LIZARD手搖飲-不踩雷飲料店,台中市,台中市,https://www.google.com/maps/place/%E7%89%9B%E9%BC%BBLIZARD%E6%89%8B%E6%90%96%E9%A3%B2-%E4%B8%8D%E8%B8%A9%E9%9B%B7%E9%A3%B2%E6%96%99%E5%BA%97/data=!4m7!3m6!1s0x34691750fd114451:0x76a2878e95272cca!8m2!3d24.1748109!4d120.6471657!16s%2Fg%2F11wc2jmd7k!19sChIJUUQR_VAXaTQRyiwnlY6HonY?authuser=0&hl=zh-TW&rclk=1,5.0,$100,100.0,逢甲夜市
逢甲夜市,轟尬Bar,台中市,台中市,https://www.google.com/maps/place/%E8%BD%9F%E5%B0%ACBar/data=!4m7!3m6!1s0x3469174bc248c1d9:0xd0203a1816605397!8m2!3d24.178261!4d120.646385!16s%2Fg%2F11ssyckk7v!19sChIJ2cFIwksXaTQRl1NgFhg6INA?authuser=0&hl=zh-TW&rclk=1,5.0,$100,100.0,逢甲夜市
逢甲夜市,清心福全（福星二店）珍珠奶茶手搖飲料專賣店,台中市,台中市,https://www.google.com/maps/place/%E6%B8%85%E5%BF%83%E7%A6%8F%E5%85%A8%EF%BC%88%E7%A6%8F%E6%98%9F%E4%BA%8C%E5%BA%97%EF%BC%89%E7%8F%8D%E7%8F%A0%E5%A5%B6%E8%8C%B6%E6%89%8B%E6%90%96%E9%A3%B2%E6%96%99%E5%B0%88%E8%B3%A3%E5%BA%97/data=!4m7!3m6!1s0x346917be591d888b:0xad7302369fb00e6b!8m2!3d24.1757421!4d120.6450425!16s%2Fg%2F11hdnywttf!19sChIJi4gdWb4XaTQRaw6wnzYCc60?authuser=0&hl=zh-TW&rclk=1,5.0,$100,100.0,逢甲夜市
逢甲夜市,大紅炮木瓜牛奶,台中市,台中市,https://www.google.com/maps/place/%E5%A4%A7%E7%B4%85%E7%82%AE%E6%9C%A8%E7%93%9C%E7%89%9B%E5%A5%B6/data=!4m7!3m6!1s0x346916222bfa6485:0x4f3c81597cef04c9!8m2!3d24.1751679!4d120.6449096!16s%2Fg%2F11gdr_3x5b!19sChIJhWT6KyIWaTQRyQTvfFmBPE8?authuser=0&hl=zh-TW&rclk=1,5.0,$100,100.0,逢甲夜市
逢甲夜市,茶客幫Banguest逢甲店,台中市,台中市,https://www.google.com/maps/place/%E8%8C%B6%E5%AE%A2%E5%B9%ABBanguest%E9%80%A2%E7%94%B2%E5%BA%97/data=!4m7!3m6!1s0x3469170f2c2dc3ff:0x1ba4a09d1393e94a!8m2!3d24.1763164!4d120.6462912!16s%2Fg%2F11h1hvb7fj!19sChIJ_8MtLA8XaTQRSumTE52gpBs?authuser=0&hl=zh-TW&rclk=1,5.0,$100,100.0,逢甲夜市
逢甲夜市,名茶秋毫,台中市,台中市,https://www.google.com/maps/place/%E5%90%8D%E8%8C%B6%E7%A7%8B%E6%AF%AB/data=!4m7!3m6!1s0x3469170618256aab:0x6a683c35f96b3860!8m2!3d24.178687!4d120.646346!16s%2Fg%2F11y73x1mvy!19sChIJq2olGAYXaTQRYDhr-TU8aGo?authuser=0&hl=zh-TW&rclk=1,5.0,$100,100.0,逢甲夜市
逢甲夜市,茉莉自助挫冰店,台中市,台中市,https://www.google.com/maps/place/%E8%8C%89%E8%8E%89%E8%87%AA%E5%8A%A9%E6%8C%AB%E5%86%B0%E5%BA%97/data=!4m7!3m6!1s0x34691756c15ca263:0x5ffec74810287a14!8m2!3d24.1759346!4d120.6467125!16s%2Fg%2F11vwy1yt_g!19sChIJY6JcwVYXaTQRFHooEEjH_l8?authuser=0&hl=zh-TW&rclk=1,5.0,$100,100.0,逢甲夜市
逢甲夜市,中飲自助飲料站（逢甲總店）,台中市,台中市,https://www.google.com/maps/place/%E4%B8%AD%E9%A3%B2%E8%87%AA%E5%8A%A9%E9%A3%B2%E6%96%99%E7%AB%99%EF%BC%88%E9%80%A2%E7%94%B2%E7%B8%BD%E5%BA%97%EF%BC%89/data=!4m7!3m6!1s0x3469173a22c4717d:0x5c8249fce207b9f5!8m2!3d24.1774628!4d120.6466218!16s%2Fg%2F11s5d6nndy!19sChIJfXHEIjoXaTQR9bkH4vxJglw?authuser=0&hl=zh-TW&rclk=1,5.0,$100,100.0,逢甲夜市
逢甲夜市,小文青飲品店,台中市,台中市,https://www.google.com/maps/place/%E5%B0%8F%E6%96%87%E9%9D%92%E9%A3%B2%E5%93%81%E5%BA%97/data=!4m7!3m6!1s0x3469175da22fdbef:0xacf8048944ed5b17!8m2!3d24.1799011!4d120.6463093!16s%2Fg%2F11h55y0d9b!19sChIJ79svol0XaTQRF1vtRIkE-Kw?authuser=0&hl=zh-TW&rclk=1,5.0,$100,100.0,逢甲夜市
